,FIPS,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20
129,36000_4,"New York Supercounty, Cluster 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,2.0,1.0,5.0,5.0,8.0,4.0,3.0,0.0,5.0,7.0,8.0,8.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,0.0,25.0,20.0,0.0,0.0,12.0,0.0,13.0,1.0,13.0,0.0,0.0,25.0,0.0,6.0,2.0,3.0,7.0,0.0,4.0,23.0,7.0,2.0,39.0,3.0,0.0,0.0
130,36027,Dutchess - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,5.0,5.0,6.0,3.0,3.0,0.0,0.0
131,36029,Erie - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,7.0,3.0,5.0,3.0,9.0,6.0,6.0,2.0,0.0,4.0,9.0,7.0,28.0,6.0,0.0,8.0,20.0,0.0,27.0,0.0,26.0,10.0,0.0,9.0,0.0,0.0,40.0,19.0,0.0,0.0,0.0,17.0,25.0,15.0,0.0,23.0,11.0,0.0,0.0,0.0,43.0,0.0,11.0,9.0,0.0,0.0
132,36055,Monroe - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,5.0,7.0,5.0,3.0,6.0,0.0,0.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,6.0,3.0,10.0,0.0,10.0,5.0,0.0,10.0,2.0,0.0,5.0,2.0,6.0,0.0,0.0,7.0,0.0,9.0,0.0,6.0,4.0,0.0,0.0,9.0,0.0,7.0,4.0,0.0,0.0,0.0
133,36059,Nassau - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,8.0,12.0,0.0,9.0,28.0,0.0,19.0,0.0,67.0,0.0,338.0,0.0,133.0,90.0,69.0,54.0,64.0,91.0,56.0,52.0,0.0,0.0,0.0,220.0,61.0,41.0,40.0,47.0,40.0,29.0,33.0,27.0,31.0,22.0,20.0,25.0,25.0,22.0,26.0,73.0,13.0,14.0,22.0,23.0,10.0,18.0,13.0,12.0,11.0,7.0,10.0,9.0
134,36061,New York City - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,10.0,11.0,25.0,27.0,50.0,46.0,52.0,96.0,105.0,140.0,225.0,252.0,327.0,352.0,399.0,461.0,526.0,639.0,645.0,678.0,727.0,792.0,810.0,731.0,724.0,697.0,680.0,717.0,726.0,643.0,527.0,523.0,452.0,465.0,444.0,434.0,360.0,335.0,294.0,32.0,936.0,154.0,235.0,167.0,394.0,0.0,330.0,92.0,434.0,132.0,10.0,107.0,452.0,0.0,257.0,0.0,267.0,181.0,79.0,90.0,70.0,100.0,144.0,86.0
135,36071,Orange - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,11.0,10.0,13.0,23.0,17.0,14.0,8.0,0.0,17.0,13.0,26.0,7.0,0.0,26.0,0.0,7.0,0.0,0.0,20.0,13.0,24.0,6.0,0.0,0.0,25.0,0.0,12.0,9.0,9.0,0.0,0.0,14.0,11.0,4.0,6.0,3.0,0.0,0.0,21.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0
136,36087,Rockland - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,24.0,27.0,0.0,50.0,16.0,19.0,18.0,28.0,0.0,0.0,41.0,22.0,35.0,21.0,0.0,15.0,0.0,0.0,67.0,0.0,35.0,17.0,0.0,0.0,28.0,0.0,19.0,11.0,8.0,0.0,0.0,17.0,15.0,0.0,6.0,5.0,0.0,0.0,14.0,4.0,6.0,8.0,8.0,0.0,0.0,0.0
137,36103,Suffolk - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,3.0,2.0,8.0,0.0,10.0,0.0,4.0,9.0,16.0,15.0,40.0,51.0,24.0,64.0,60.0,39.0,52.0,44.0,60.0,50.0,40.0,45.0,40.0,0.0,0.0,0.0,166.0,29.0,38.0,33.0,34.0,49.0,28.0,32.0,29.0,24.0,22.0,26.0,24.0,29.0,17.0,23.0,226.0,25.0,21.0,29.0,20.0,22.0,15.0,26.0,17.0,12.0,24.0,15.0,6.0
138,36119,Westchester - New York - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,39.0,3.0,0.0,0.0,144.0,0.0,72.0,76.0,30.0,72.0,50.0,46.0,39.0,44.0,28.0,0.0,0.0,0.0,108.0,33.0,29.0,25.0,28.0,29.0,26.0,16.0,21.0,23.0,25.0,18.0,18.0,19.0,15.0,15.0,51.0,17.0,7.0,12.0,15.0,9.0,11.0,7.0,11.0,13.0,6.0,14.0,6.0
139,37000_4,"North Carolina Supercounty, Cluster 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,2.0,0.0,1.0,3.0,10.0,7.0,8.0,2.0,0.0,1.0,13.0,3.0,5.0,3.0,2.0,1.0,6.0,4.0,6.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,2.0,3.0,6.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,3.0,2.0
140,37000_0,"North Carolina Supercounty, Cluster 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,7.0,5.0,3.0,8.0,6.0,7.0,0.0,8.0,12.0,3.0,5.0,0.0,7.0,6.0,8.0,7.0,6.0,3.0,4.0,0.0,3.0,7.0,6.0,7.0,6.0,9.0,7.0,5.0,10.0,16.0,3.0,22.0,3.0,3.0,5.0
141,37000_1,"North Carolina Supercounty, Cluster 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,3.0,1.0,8.0,2.0,2.0,3.0,0.0,2.0,9.0,3.0,10.0,10.0,2.0,6.0,17.0,6.0,1.0,7.0,5.0,7.0,8.0,5.0,10.0,5.0,14.0,7.0,2.0,2.0,3.0,17.0,9.0,2.0,6.0,6.0,4.0,2.0,12.0,3.0,7.0,2.0,2.0,4.0,0.0
142,39000_0,"Ohio Supercounty, Cluster 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,6.0,1.0,0.0,14.0,2.0,1.0,6.0,9.0,7.0,1.0,2.0,1.0,11.0,3.0,9.0,4.0,5.0,12.0,2.0,3.0,6.0,22.0,8.0,5.0,3.0,1.0,6.0,9.0,14.0,7.0,2.0,0.0,1.0,3.0,17.0,6.0,6.0,5.0,0.0,2.0,2.0
143,39000_4,"Ohio Supercounty, Cluster 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,9.0,0.0,2.0,3.0,8.0,10.0,8.0,8.0,6.0,9.0,4.0,6.0,14.0,2.0,8.0,4.0,3.0,5.0,10.0,5.0,16.0,4.0,4.0,1.0,2.0,3.0,17.0,9.0,7.0,3.0,2.0,1.0,4.0,9.0,9.0,7.0,2.0,0.0,0.0,4.0
144,39000_1,"Ohio Supercounty, Cluster 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,7.0,0.0,7.0,1.0,5.0,11.0,2.0,7.0,7.0,6.0,3.0,4.0,7.0,5.0,6.0,5.0,0.0,2.0,2.0,4.0,12.0,19.0,4.0,2.0,4.0,2.0,9.0,6.0,6.0,4.0,7.0,0.0,1.0,3.0,5.0,8.0,6.0,7.0,1.0,9.0
145,39035,Cuyahoga - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,3.0,6.0,4.0,1.0,2.0,9.0,15.0,4.0,8.0,0.0,0.0,5.0,13.0,1.0,2.0,3.0,0.0,5.0,1.0,7.0,3.0,5.0,7.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,10.0,2.0
146,39049,Franklin - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,5.0,2.0,6.0,2.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,9.0,2.0,3.0,2.0,1.0,5.0,3.0,12.0,8.0,1.0,6.0,5.0,5.0,14.0,10.0,2.0,6.0,13.0,1.0,7.0
147,39061,Hamilton - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0,2.0,0.0,2.0,10.0,3.0,4.0,3.0,2.0,0.0,3.0,10.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0
148,39095,Lucas - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,8.0,11.0,3.0,1.0,0.0,2.0,5.0,48.0,3.0,2.0,0.0,0.0,1.0,13.0,18.0,4.0,6.0,3.0,0.0,1.0,14.0,8.0,8.0,9.0,0.0,1.0,3.0
149,39099,Mahoning - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,9.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,14.0,0.0,2.0,0.0,1.0,0.0,9.0,16.0,7.0,4.0,3.0,0.0,1.0,9.0,2.0,4.0,7.0,1.0,0.0,2.0
150,39153,Summit - Ohio - US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,8.0,1.0,0.0,8.0,4.0,3.0,1.0,4.0,0.0,0.0,8.0,2.0,13.0,3.0,6.0,0.0,2.0
151,40000_0,"Oklahoma Supercounty, Cluster 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,4.0,8.0,4.0,1.0,5.0,1.0,0.0,3.0,8.0,9.0,5.0,0.0,0.0,6.0,1.0,16.0,5.0,4.0,4.0,4.0,1.0,0.0,5.0,4.0,5.0,7.0,5.0,0.0,0.0,3.0,0.0,6.0,5.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0
152,40000_1,"Oklahoma Supercounty, Cluster 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,7.0,4.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
153,41000_1,"Oregon Supercounty, Cluster 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,4.0,6.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,0.0,5.0,2.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
154,42000_4,"Pennsylvania Supercounty, Cluster 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,7.0,1.0,0.0,1.0,6.0,2.0,4.0,4.0,5.0,3.0,28.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,22.0,3.0,3.0,4.0,3.0,1.0,18.0,4.0,13.0,6.0,11.0,2.0,1.0,2.0,5.0,8.0,11.0,7.0,0.0,33.0
